Year,Make,Model,"Model Series","Exterior Color","Interior Color",Grade,Vda,Mileage,"Buy Now Price",VIN,"Due Location Name",City,State,Zip
2019,MERCEDES,A220,BASE,BLA,BLA,,0.00,16022,29700.00,WDD3G4FB1KW025729,"RONALD REAGAN INT'L","Washgtn Nat'L Ap",VA,20001
2019,MERCEDES,A220,BASE,WHI,BEI,,0.00,9341,29900.00,WDD3G4FB6KW020123,"BOSTON MA  LOGAN AIR",Boston,MA,02128
2019,MERCEDES,A220,BASE,WHI,BLA,,0.00,13028,28800.00,WDD3G4FBXKW021677,"L.A.INTL A P","Los Angeles Ap",CA,90045
2019,MERCEDES,A220,BASE,BLA,BLA,,0.00,9799,29700.00,WDD3G4FBXKW027267,"SYRACUSE-HANCOCK AP",Syracuse,NY,13212
2019,MERCEDES,A220,BASE,WHI,BLA,,0.00,14401,28500.00,WDD3G4FB7KW023662,"FT MYERS AP","Fort Myers",FL,33913
2019,MERCEDES,A220,BASE,WHI,BLA,,0.00,10831,29400.00,WDD3G4FB6KW019960,"SEATTLE WA  TACOMA I","Seattle Ap",WA,98188
2019,MERCEDES,A220,BASE,WHI,BLA,,0.00,14550,28400.00,WDD3G4FBXKW021825,"MASON ST","San Francisco Dt",CA,94102
2019,MERCEDES,A220,BASE,WHI,BEI,,293.20,14507,28400.00,WDD3G4FBXKW013630,"COLORADO SPRINGS CO","Colorado Springs",CO,80916
2019,MERCEDES,A220,BASE,RED,BLA,,470.25,12137,29100.00,WDD3G4FB8KW025579,"BOSTON MA  LOGAN AIR",Boston,MA,02128
2019,MERCEDES,A220,BASE,WHI,BLA,,0.00,14381,28500.00,WDD3G4FB6KW019697,"SACRAMENTO INTL AP","Sacramento Ap",CA,95837
2019,MERCEDES,A220,,WHI,,,0.00,13445,29200.00,WDD3G4FBXKW023963,"L.A.INTL A P","Los Angeles Ap",CA,90045
2019,MERCEDES,A220,BASE,RED,BLA,,0.00,10909,29400.00,WDD3G4FBXKW018651,"WEST PALM AP","West Palm Beach",FL,33406
2019,MERCEDES,A220,BASE,WHI,BLA,,0.00,7223,30600.00,WDD3G4FB4KW027233,SYRACUSE,Syracuse,NY,13203
2019,MERCEDES,A220,BASE,WHI,BEI,,6714.35,8162,30200.00,WDD3G4FB6KW019490,"MONTERREY AIRPORT",Monterey,CA,93940
2019,MERCEDES,A220,BASE,WHI,BLA,,0.00,13035,28800.00,WDD3G4FBXKW026572,"HERTZ BRANNING PRINC",Princeton,NJ,08540
2019,MERCEDES,A220,BASE,WHI,BLA,,0.00,8477,30100.00,WDD3G4FBXKW020822,"SEATTLE WA  TACOMA I","Seattle Ap",WA,98188
2019,MERCEDES,A220,,BLA,,,0.00,12546,29000.00,WDD3G4FB7KW026125,"ORLANDO AP",Orlando,FL,32812
2019,MERCEDES,A220,BASE,BLA,BLA,,276.40,8432,30100.00,WDD3G4FB6KW019263,"SAN FRAN INT'L AP","San Francisco Ap",CA,94128
2019,MERCEDES,A220,BASE,BLA,BLA,,0.00,11923,29100.00,WDD3G4FBXKW018911,"HUNTINGTON BEACH SOU","Orange County",CA,92707
2019,MERCEDES,A220,BASE,WHI,BLA,,0.00,11336,29300.00,WDD3G4FB3KW027093,"ATLANTIC AVIATION CO",Teterboro,NJ,07608
2019,MERCEDES,A220,,WHI,,,0.00,13760,28600.00,WDD3G4FB4KW024431,"TAMPA AP",Jacksonville,FL,32218
2019,MERCEDES,A220,BASE,BLA,BLA,,0.00,11893,29100.00,WDD3G4FB6KW018906,"L.A.INTL A P","Los Angeles Ap",CA,90045
2019,MERCEDES,A220,BASE,WHI,BLA,,446.75,10613,29500.00,WDD3G4FBXKW026605,"WORCESTER AIRPORT",Worcester,MA,01602
2019,MERCEDES,A220,BASE,BLA,BLA,,0.00,13313,28700.00,WDD3G4FB5KW021392,LONGMONT,Longmont,CO,80501
2019,MERCEDES,A220,,BLA,,,0.00,9640,29800.00,WDD3G4FB5KW027242,"WEST PALM AP","West Palm Beach",FL,33406
2019,MERCEDES,A220,BASE,BLA,BLA,,3436.32,13390,28700.00,WDD3G4FB6KW018551,"ALBUQUERQUE AP","Albuquerque Ap",NM,87106
2019,MERCEDES,A220,,BLA,,,0.00,10623,29500.00,WDD3G4FBXKW026636,"PALM SPRINGS AP","Palm Springs",CA,92262
2019,MERCEDES,A220,,BLA,,,0.00,10376,29600.00,WDD3G4FB4KW020721,"ONTARIO INTL A/P  CA","Ontario Ap",CA,91761
2019,MERCEDES,A220,BASE,BLA,BLA,,2587.60,10621,29500.00,WDD3G4FB5KW019934,"PHILADELPHIA INT'L A","Philadelphia Ap",PA,19153
2019,MERCEDES,A220,BASE,WHI,BLA,,863.90,11016,29400.00,WDD3G4FB6KW018193,"LONG BEACH AP","Long Beach",CA,90808
2019,MERCEDES,A220,,BLA,,,0.00,8836,30000.00,WDD3G4FBXKW026894,"MILWAUKEE MITCHELL F",Milwaukee,WI,53207
2019,MERCEDES,A220,,BLA,,,834.00,9622,29800.00,WDD3G4FB2KW031880,"WEST PALM AP","West Palm Beach",FL,33406
2019,MERCEDES,A220,BASE,WHI,BLA,,0.00,10458,29500.00,WDD3G4FB5KW026740,"PHILADELPHIA INT'L A","Philadelphia Ap",PA,19153
2019,MERCEDES,A220,,BLA,,,0.00,9089,29900.00,WDD3G4FB5KW027287,"SANFORD AP AVION",Sanford,FL,32773
2019,MERCEDES,A220,BASE,WHI,BLA,,0.00,10854,29400.00,WDD3G4FB0KW026712,"ALBANY INT'L A P",Albany,NY,12211
2019,MERCEDES,A220,BASE,WHI,BEI,,0.00,13156,28800.00,WDD3G4FB8KW022763,"L.A.INTL A P","Los Angeles Ap",CA,90045
2019,MERCEDES,A220,BASE,WHI,UNK,,799.25,10289,29600.00,WDD3G4FB7KW021152,"ZT PROVIDENCE INTL A","Providence Ap",RI,02886
2019,MERCEDES,A220,,WHI,,,0.00,9905,29700.00,WDD3G4FB5KW023501,"SEATTLE WA  TACOMA I","Seattle Ap",WA,98188
2019,MERCEDES,A220,,BLA,,,0.00,11532,29200.00,WDD3G4FB5KW025684,"SAN FRAN INT'L AP","San Francisco Ap",CA,94128
2019,MERCEDES,A220,,BLA,,,0.00,5849,30900.00,WDD3G4FB6KW026276,"MIAMI AP",Miami,FL,33142
2019,MERCEDES,A220,BASE,WHI,BLA,,0.00,19901,28400.00,WDD3G4FB1KW024564,"SANFORD AP",Sanford,FL,32773
2019,MERCEDES,A220,BASE,WHI,BEI,,0.00,10889,29400.00,WDD3G4FB5KW021490,"ZT NEWARK AP","Newark Ap",NJ,07114
2019,MERCEDES,A220,,WHI,,,0.00,11370,29300.00,WDD3G4FB1KW023835,"MISSION VIEJO","Mission Viejo",CA,92691
2019,MERCEDES,A220,,WHI,,,194.40,11495,29300.00,WDD3G4FB0KW023521,"LANCASTER 10 ST HLE",Lancaster,CA,93534
2019,MERCEDES,A220,BASE,RED,BLA,,0.00,10906,29500.00,WDD3G4FB2KW020538,"SAN JOSE INT'L AP","San Jose",CA,95110
2019,MERCEDES,A220,BASE,WHI,BEI,,0.00,12238,29000.00,WDD3G4FB5KW021442,"WESTCHESTER COUNTY A",Newark,NJ,07114
2019,MERCEDES,A220,BASE,BLA,BLA,,0.00,9466,29800.00,WDD3G4FB1KW023219,"NEW YORK CITY NY  KE","New York City",NY,11430
2019,MERCEDES,A220,BASE,BLA,BLA,,0.00,12202,29100.00,WDD3G4FB2KW020426,"TUCSON INTL A P",Tucson,AZ,85756
2019,MERCEDES,A220,,WHI,,,0.00,8646,30100.00,WDD3G4FB1KW023916,"HOLLYWOOD-BURBANK AP",Burbank,CA,91505
2019,MERCEDES,A220,BASE,BLA,BLA,,1734.20,11210,29300.00,WDD3G4FB5KW019979,"NORTH HILLS HLE","North Hills",CA,91343
2019,MERCEDES,A220,BASE,BLA,BLA,,0.00,11892,29100.00,WDD3G4FB4KW025952,"L.A.INTL A P","Los Angeles Ap",CA,90045
2019,MERCEDES,A220,,BLA,,,0.00,14867,28400.00,WDD3G4FB7KW027176,"L.A.INTL A P","Los Angeles Ap",CA,90045
2019,MERCEDES,A220,BASE,BLA,BLA,,501.00,11202,29300.00,WDD3G4FBXKW018472,"NASHVILLE AP",Nashville,TN,37214
2019,MERCEDES,A220,BASE,RED,BLA,,177.57,8293,30200.00,WDD3G4FB4KW020380,"BOSTON MA  LOGAN AIR",Boston,MA,02128
2019,MERCEDES,A220,,WHI,,,167.15,10159,29600.00,WDD3G4FB2KW023942,"ORANGE COUNTY AP","Orange County",CA,92707
2019,MERCEDES,A220,BASE,BLA,BLA,,0.00,10488,29500.00,WDD3G4FB4KW025451,"FT MYERS AP","Fort Myers",FL,33913
2019,MERCEDES,A220,BASE,BLA,BLA,,0.00,11658,29200.00,WDD3G4FB1KW022779,"FLUSHING NY  LA GUAR","La Guardia Ap Ny",NY,11371
2019,MERCEDES,A220,BASE,RED,BLA,,0.00,11338,29300.00,WDD3G4FB4KW020377,"O'HARE AP",Chicago,IL,60666
2019,MERCEDES,A220,BASE,RED,BLA,,0.00,2266,31900.00,WDD3G4FB2KW021530,"SKY HARBOR A P",Phoenix,AZ,85034
2019,MERCEDES,A220,BASE,WHI,BLA,,0.00,10576,29500.00,WDD3G4FB2KW019700,"MASON ST","San Francisco Dt",CA,94102
2019,MERCEDES,A220,BASE,WHI,BLA,,1543.70,7871,30300.00,WDD3G4FB0KW025849,"KOREA TOWN HLE",Pasadena,CA,91107
2019,MERCEDES,A220,BASE,WHI,BEI,,0.00,13635,28600.00,WDD3G4FB4KW020315,"RALEIGH-DURHAM INT L",,,27623
2019,MERCEDES,A220,BASE,BLA,BLA,,0.00,8628,30100.00,WDD3G4FB2KW019440,"DES PLAINES","Des Plaines",IL,60018
2019,MERCEDES,A220,BASE,BLA,BLA,,0.00,11986,29100.00,WDD3G4FB0KW022529,"SAN DIEGO LINDBERGH","San Diego Ap",CA,92101
2019,MERCEDES,A220,BASE,RED,BLA,,0.00,11500,29200.00,WDD3G4FB1KW022703,"AURORA SOUTH",Aurora,CO,80012
2019,MERCEDES,A220,BASE,BLA,BLA,,0.00,8778,30000.00,WDD3G4FB4KW020217,"DENVER STAPLETON HLE",Denver,CO,80207
2019,MERCEDES,A220,BASE,BLA,UNK,,658.20,9048,29900.00,WDD3G4FB7KW019692,"ZT PITTSBURGH AP","Pittsburgh Ap",PA,15231
2019,MERCEDES,A220,BASE,WHI,UNK,,0.00,9527,29800.00,WDD3G4FB0KW021171,"BOSTON MA  LOGAN AIR",Boston,MA,02128
2019,MERCEDES,A220,BASE,BLA,BLA,,0.00,13841,28600.00,WDD3G4FB6KW020817,"LAS VEGAS NV  MCCARR","Las Vegas",NV,89119
2019,MERCEDES,A220,BASE,BLA,BLA,,0.00,12000,29100.00,WDD3G4FB4KW019875,"SLOANE TOYOTA HLE",Malvern,PA,19355
2019,MERCEDES,A220,,WHI,,,0.00,11306,29300.00,WDD3G4FB6KW024060,"SAVANNAH AP",Savannah,GA,31408
2019,MERCEDES,A220,,WHI,,,0.00,11660,29200.00,WDD3G4FB4KW024199,"ORLANDO AP",Orlando,FL,32812
2019,MERCEDES,A220,,WHI,,,0.00,10729,29500.00,WDD3G4FB9KW024330,"TEMECULA HLE",Temecula,CA,92591
2019,MERCEDES,A220,BASE,BLA,BLA,,0.00,11399,29300.00,WDD3G4FB4KW019360,"NEWARK  NJ NEWARK LI",Newark,NJ,07114
2019,MERCEDES,A220,BASE,WHI,BLA,,0.00,9417,29500.00,WDD3G4FB4KW021416,"2049 DEL MONTE",Monterey,CA,93940
2019,MERCEDES,A220,BASE,WHI,BLA,,6975.44,4462,31200.00,WDD3G4FB5KW026429,"MIDDLETOWN NY  HLE",Middletown,NY,10940
2019,MERCEDES,A220,BASE,WHI,BLA,,0.00,8436,30100.00,WDD3G4FB3KW020676,"HILLSBORO AIRPORT",Hillsboro,OR,97124
2019,MERCEDES,A220,BASE,WHI,BLA,,283.40,13966,28600.00,WDD3G4FB3KW027353,"LAS VEGAS NV  MCCARR","Las Vegas",NV,89119
2019,MERCEDES,A220,BASE,BLA,BLA,,0.00,10562,29500.00,WDD3G4FB8KW025971,"L.A.INTL A P","Palm Springs",CA,92262
2019,MERCEDES,A220,BASE,BLA,BLA,,0.00,9629,29800.00,WDD3G4FB3KW020158,"LAS VEGAS NV  MCCARR","San Diego Ap",CA,92101
2019,MERCEDES,A220,,WHI,,,0.00,12958,28800.00,WDD3G4FB9KW024280,"ORLANDO AP",Orlando,FL,32812
2019,MERCEDES,A220,,BLA,,,3108.27,10190,29600.00,WDD3G4FB3KW027241,"TAMPA AP",Tampa,FL,33607
2019,MERCEDES,A220,BASE,BLA,BLA,,0.00,9158,29900.00,WDD3G4FB8KW023153,"ORLANDO AP",Orlando,FL,32812
2019,MERCEDES,A220,BASE,RED,BLA,,0.00,12441,29000.00,WDD3G4FB3KW019530,"ST LOUIS LAMBERT INT","St. Louis",MO,63134
2019,MERCEDES,A220,,WHI,,,244.00,8726,32200.00,WDD3G4FB6KW023586,"WEST PALM AP","West Palm Beach",FL,33406
2019,MERCEDES,A220,,RED,,,0.00,9901,29700.00,WDD3G4FB3KW026221,"SAN DIEGO LINDBERGH","San Diego Ap",CA,92101
2019,MERCEDES,A220,,BLA,,,0.00,11278,29300.00,WDD3G4FB7KW026433,"L.A.INTL A P","Los Angeles Ap",CA,90045
2019,MERCEDES,A220,BASE,RED,BLA,,0.00,14854,28400.00,WDD3G4FB6KW020381,"L.A.INTL A P","Los Angeles Ap",CA,90045
2019,MERCEDES,A220,,WHI,,,0.00,9064,29900.00,WDD3G4FB9KW024277,"TAMPA AP",Tampa,FL,33607
2019,MERCEDES,A220,,BLA,,,0.00,8165,30200.00,WDD3G4FB3KW026056,"PITTSBURG PA  GREATE",Pittsburgh,PA,15231
2019,MERCEDES,A220,,WHI,,,0.00,11449,29300.00,WDD3G4FBXKW023980,"MIAMI AP",Miami,FL,33142
2019,MERCEDES,A220,BASE,BLA,BLA,,0.00,12062,29100.00,WDD3G4FB3KW020788,"KOREA TOWN HLE","Los Angeles",CA,90006
2019,MERCEDES,A220,BASE,WHI,BLA,,0.00,10182,29600.00,WDD3G4FB6KW026987,"DOLLAR ROCHESTER",Rochester,NY,14624
2019,MERCEDES,A220,BASE,RED,BLA,,0.00,4500,31200.00,WDD3G4FB3KW020340,"WEST PALM AP","West Palm Beach",FL,33406
2019,MERCEDES,A220,,WHI,,,0.00,12349,31600.00,WDD3G4FB9KW023825,"ORLANDO AP",Orlando,FL,32812
2019,MERCEDES,A220,BASE,WHI,BLA,,0.00,10082,29700.00,WDD3G4FB3KW019608,"SKY HARBOR A P",Phoenix,AZ,85034
2019,MERCEDES,A220,BASE,BLA,BLA,,0.00,13273,28800.00,WDD3G4FB3KW019463,"AURORA SOUTH",Aurora,CO,80012
2019,MERCEDES,A220,,WHI,,,0.00,10080,29700.00,WDD3G4FB2KW032009,"ZR RALEIGH DURHAM AP","Raleigh Ap",NC,27560
2019,MERCEDES,A220,,BLA,,,0.00,11010,29400.00,WDD3G4FB2KW025805,PASADENA,Pasadena,CA,91107
2019,MERCEDES,A220,BASE,WHI,BLA,,0.00,11643,29200.00,WDD3G4FB0KW026628,SPRINGFIELD-BRANSON,Springfield,MO,65802
2019,MERCEDES,A220,BASE,WHI,BEI,,0.00,8281,30200.00,WDD3G4FB1KW018103,"332 EAST 76TH STREET",Manhattan,NY,10075
2019,MERCEDES,A220,,BLA,,,1090.58,10868,29400.00,WDD3G4FB0KW026001,"PROVIDENCE-T.F. AP",Providence,RI,02886
2019,MERCEDES,A220,,BLA,,,0.00,8056,30200.00,WDD3G4FB2KW025898,"ZR SACARMENTO INTL A","Sacramento Ap",CA,95837
2019,MERCEDES,A220,BASE,BLA,BLA,,0.00,6874,30600.00,WDD3G4FB0KW025804,"OAKLAND CA  OAKLAND","Oakland Ap",CA,94621
2019,MERCEDES,A220,BASE,WHI,BLA,,0.00,13556,28700.00,WDD3G4FB1KW014312,"DENVER INT'L A P",Denver,CO,80249
2019,MERCEDES,A220,,WHI,,,623.20,10253,29600.00,WDD3G4FB0KW024233,"ORLANDO AP",Orlando,FL,32812
2019,MERCEDES,A220,,WHI,,,238.30,9339,29900.00,WDD3G4FB9KW023775,"FT LAUDERDALE AP",,,33432
2019,MERCEDES,A220,BASE,RED,BLA,,2171.54,7892,30300.00,WDD3G4FB0KW023115,"HARTFORD-BRADLEY INT","Hartford Ap",CT,06096
2019,MERCEDES,A220,BASE,BLA,BLA,,145.80,12191,29100.00,WDD3G4FB0KW027309,"SAN FRAN INT'L AP","San Francisco Ap",CA,94128
2019,MERCEDES,A220,BASE,RED,BLA,,0.00,11194,29300.00,WDD3G4FB0KW020912,"PHILADELPHIA INT'L A","Philadelphia Ap",PA,19153
2019,MERCEDES,A220,BASE,WHI,BEI,,2058.00,11250,31700.00,WDD3G4FB9KW023226,"PROVIDENCE-T.F. AP",Providence,RI,02886
2019,MERCEDES,A220,BASE,RED,BLA,,0.00,12868,28900.00,WDD3G4FB0KW020537,"PALM SPRINGS AP","Orange County",CA,92707
2019,MERCEDES,A220,BASE,WHI,BEI,,0.00,14505,28500.00,WDD3G4FB0KW021347,"SKY HARBOR A P",Phoenix,AZ,85034
2019,MERCEDES,A220,BASE,WHI,BLA,,0.00,14660,28400.00,WDD3G4FB0KW020411,"ZT LAS VEGAS INTL AP",,,89119
2019,MERCEDES,A220,BASE,WHI,BEI,,0.00,7925,30300.00,WDD3G4FB8KW014288,"DENVER INT'L A P",Denver,CO,80249
2019,MERCEDES,A220,BASE,BLA,BLA,,0.00,9728,29700.00,WDD3G4FB0KW020876,"L.A.INTL A P","Los Angeles Ap",CA,90045
2019,MERCEDES,A220,BASE,WHI,BLA,,0.00,11454,29300.00,WDD3G4FB0KW019629,"CLEVELAND HOPKINS AP",Cleveland,OH,44135
2019,MERCEDES,A220,BASE,WHI,BEI,,0.00,13241,28800.00,WDD3G4FB3KW020385,"HOLLYWOOD-BURBANK AP",Burbank,CA,91505
2019,MERCEDES,A220,BASE,WHI,BEI,,3522.60,9038,29900.00,WDD3G4FB0KW019548,"SAN DIEGO LINDBERGH","San Diego Ap",CA,92101
2019,MERCEDES,A220,,BLA,,,0.00,7216,30500.00,WDD3G4FB5KW027175,"SAN DIEGO LINDBERGH","San Diego Ap",CA,92101
2019,MERCEDES,A220,BASE,BLA,BLA,,0.00,10407,29600.00,WDD3G4FB0KW018626,"SKY HARBOR A P",Phoenix,AZ,85034
2019,MERCEDES,A220,BASE,WHI,BEI,,0.00,13669,28900.00,WDD3G4FB1KW022975,"ORLANDO AP",Orlando,FL,32812
2019,MERCEDES,A220,,RED,,,0.00,8137,30200.00,WDD3G4FB8KW025548,"THE ALAMEDA","San Jose",CA,95126
2019,MERCEDES,A220,BASE,WHI,BLA,,402.80,9476,29800.00,WDD3G4FB7KW019711,"PORTLAND INT'L AP",Portland,OR,97220
2019,MERCEDES,A220,,WHI,,,325.20,11102,29400.00,WDD3G4FB8KW023847,"L.A.INTL A P","Los Angeles Ap",CA,90045
2019,MERCEDES,A220,BASE,WHI,BLA,,7471.96,9970,29700.00,WDD3G4FB6KW026973,"RONALD REAGAN INT'L","Washgtn Nat'L Ap",VA,20001
2019,MERCEDES,A220,,WHI,,,753.06,9308,29900.00,WDD3G4FB8KW023587,"ORLANDO AP",Tampa,FL,33607
2019,MERCEDES,A220,BASE,BLA,BLA,,0.00,13552,28700.00,WDD3G4FB6KW026665,"L.A.INTL A P","Los Angeles Ap",CA,90045
2019,MERCEDES,A220,,WHI,,,79.20,9726,29800.00,WDD3G4FB8KW023332,"FT MYERS AP","Fort Lauderdale",FL,33315
2019,MERCEDES,A220,BASE,WHI,BLA,,0.00,12887,28900.00,WDD3G4FB6KW025869,"BOSTON MA  LOGAN AIR",Boston,MA,02128
2019,MERCEDES,A220,,WHI,,,63.40,13764,28600.00,WDD3G4FB4KW023425,"JACKSONVILLE AP",Jacksonville,FL,32218
2019,MERCEDES,A220,BASE,BLA,BLA,,0.00,11528,29200.00,WDD3G4FB6KW022616,"WILMINGTON AP",Wilmington,NC,28405
2019,MERCEDES,A220,BASE,BLA,BLA,,0.00,8167,30200.00,WDD3G4FB2KW019597,"MANHATTAN WEST 55TH",Boston,MA,02128
2019,MERCEDES,A220,BASE,WHI,BLA,,0.00,14088,28500.00,WDD3G4FB6KW022468,"L.A.INTL A P","Los Angeles Ap",CA,90045
2019,MERCEDES,A220,,BLA,,,383.20,9471,29800.00,WDD3G4FB2KW025934,"PITTSBURG PA  GREATE",Pittsburgh,PA,15231
2019,MERCEDES,A220,BASE,WHI,BLA,,0.00,10577,29500.00,WDD3G4FB6KW021238,"L.A.INTL A P","Los Angeles Ap",CA,90045
2019,MERCEDES,A220,,BLA,,,1051.40,9744,29700.00,WDD3G4FB4KW023246,"PHOENIX-SKY HARBOR A","Phoenix Ap",AZ,85034
2019,MERCEDES,A220,,WHI,,,0.00,12842,28900.00,WDD3G4FB5KW024034,"SEATTLE WA  TACOMA I","Seattle Ap",WA,98188
2019,MERCEDES,A220,BASE,BLA,BLA,,0.00,12846,28900.00,WDD3G4FB8KW022956,"TAMPA AP",Tampa,FL,33607
2019,MERCEDES,A220,BASE,WHI,BLA,,0.00,11407,29300.00,WDD3G4FB4KW022677,"PORTLAND INT'L AP",Portland,OR,97220
2019,MERCEDES,A220,BASE,BLA,BLA,,0.00,10855,29400.00,WDD3G4FB8KW022858,"BALTIMORE MD  INTERN",Baltimore,MD,21076
2019,MERCEDES,A220,,WHI,,,0.00,8386,29900.00,WDD3G4FB9KW023422,"PALM SPRINGS AP","Ontario Ap",CA,91761
2019,MERCEDES,A220,BASE,BLA,BLA,,0.00,12277,29000.00,WDD3G4FB2KW026520,"COLUMBIA AUTO CENTER",Baltimore,MD,21076
2019,MERCEDES,A220,BASE,WHI,BLA,,0.00,11354,29300.00,WDD3G4FB9KW022416,"LAS VEGAS NV  MCCARR","Las Vegas",NV,89119
2019,MERCEDES,A220,BASE,WHI,BEI,,6076.16,5298,31000.00,WDD3G4FB8KW019605,"O'HARE AP",,,
2019,MERCEDES,A220,BASE,WHI,BLA,,611.20,14372,28500.00,WDD3G4FB8KW021788,"PORTLAND INT'L AP",Portland,OR,97220
2019,MERCEDES,A220,,WHI,,,0.00,13464,28700.00,WDD3G4FB1KW026010,"BALTIMORE MD  INTERN",Baltimore,MD,21076
2019,MERCEDES,A220,BASE,BLA,BLA,,0.00,14587,28600.00,WDD3G4FB8KW018602,"DENVER INT'L A P",Denver,CO,80249
2019,MERCEDES,A220,,WHI,,,0.00,11416,29300.00,WDD3G4FB8KW020446,"TOLUCA LAKE HLE","North Hollywood",CA,91602
2019,MERCEDES,A220,BASE,WHI,BEI,,677.00,33131,29500.00,WDD3G4FB7KW022401,"MIAMI AP",,,33142
2019,MERCEDES,A220,BASE,WHI,BEI,,0.00,9685,29800.00,WDD3G4FB8KW025954,"ZR LAS VEGAS AP","Las Vegas Ap",NV,89119
2019,MERCEDES,A220,BASE,WHI,BLA,,0.00,11331,29300.00,WDD3G4FB4KW026941,"ZT NEWARK AP","Newark Ap",NJ,07114
2019,MERCEDES,A220,BASE,WHI,UNK,,482.75,11183,29300.00,WDD3G4FB9KW022397,"SYRACUSE-HANCOCK AP",Syracuse,NY,13212
2019,MERCEDES,A220,,BLA,,,0.00,10083,29700.00,WDD3G4FB4KW026504,"ORANGE COUNTY AP","Orange County",CA,92707
2019,MERCEDES,A220,BASE,BLA,BLA,,0.00,14300,28500.00,WDD3G4FB9KW020911,"SAN DIEGO LINDBERGH","San Diego Ap",CA,92101
2019,MERCEDES,A220,,WHI,,,0.00,13680,28700.00,WDD3G4FB2KW024430,BAKERSFIELD,Bakersfield,CA,93308
2019,MERCEDES,A220,BASE,WHI,BEI,,0.00,10666,29500.00,WDD3G4FB9KW020715,"HARTFORD-BRADLEY INT","Hartford Ap",CT,06096
2019,MERCEDES,A220,BASE,WHI,BLA,,0.00,11165,29400.00,WDD3G4FB2KW020202,"PORTLAND INT'L AP",Portland,OR,97220
2019,MERCEDES,A220,BASE,BLA,UNK,,0.00,10862,29400.00,WDD3G4FB9KW020634,"NEWARK  NJ NEWARK LI",Newark,NJ,07114
2019,MERCEDES,A220,,WHI,,,0.00,11305,29400.00,WDD3G4FB1KW027352,"SAN DIEGO LINDBERGH","San Diego Ap",CA,92101
2019,MERCEDES,A220,BASE,WHI,BEI,,0.00,10938,29400.00,WDD3G4FB9KW020200,"BUFFALO NIAGARA INTL",Buffalo,NY,14225
2019,MERCEDES,A220,BASE,BLA,BLA,,0.00,11863,29400.00,WDD3G4FB1KW027240,"L.A.INTL A P","Los Angeles Ap",CA,90045
2019,MERCEDES,A220,BASE,WHI,BEI,,902.55,14384,28500.00,WDD3G4FB5KW018234,"NEW YORK CITY NY  KE","New York City",NY,11430
2019,MERCEDES,A220,BASE,BLA,BLA,,0.00,11446,29300.00,WDD3G4FB1KW025505,"MIAMI AP",Miami,FL,33142
2019,MERCEDES,A220,BASE,RED,BLA,,444.40,11177,29300.00,WDD3G4FB7KW020857,"SAN DIEGO LINDBERGH","San Diego Ap",CA,92101
2019,MERCEDES,A220,BASE,WHI,BLA,,0.00,12344,29000.00,WDD3G4FB1KW020143,"SAN JOSE INT'L AP","San Jose",CA,95110
2019,MERCEDES,A220,,BLA,,,1321.75,9834,29700.00,WDD3G4FB9KW018544,"PHILADELPHIA INT'L A","Philadelphia Ap",PA,19153
2019,MERCEDES,A220,,WHI,,,0.00,7944,30700.00,WDD3G4FBXKW022960,"MARINA BEACH MARRIOT","Marina Del Rey",CA,90292
2019,MERCEDES,A220,BASE,WHI,BEI,,0.00,12488,29000.00,WDD3G4FB7KW021636,"HARTFORD-BRADLEY INT","Hartford Ap",CT,06096
2019,MERCEDES,A220,BASE,WHI,BLA,,0.00,9934,29700.00,WDD3G4FB0KW020313,"PORTLAND INT'L AP",,,97220
2019,MERCEDES,A220,BASE,RED,BLA,,0.00,11910,29100.00,WDD3G4FB7KW022396,"HARTFORD-BRADLEY INT","Hartford Ap",CT,06096
2019,MERCEDES,A220,BASE,WHI,BEI,,218.20,14570,28500.00,WDD3G4FB0KW018237,"L.A.INTL A P","Los Angeles Ap",CA,90045
2019,MERCEDES,A220,BASE,WHI,BEI,,0.00,13644,28600.00,WDD3G4FB2KW018238,"LAS VEGAS NV  MCCARR","Las Vegas",NV,89119
2019,MERCEDES,A220,,RED,,,0.00,9098,26600.00,WDD3G4EB1KW025974,"SAN JOSE INT'L AP","San Jose",CA,95110
2019,MERCEDES,A220,BASE,WHI,BLA,,0.00,7580,30400.00,WDD3G4FB8KW021886,"HILLSBORO AIRPORT",Hillsboro,OR,97124
2019,MERCEDES,A220,,BLA,,,0.00,10898,29400.00,WDD3G4FB3KW020970,"ONTARIO INTL A/P  CA","Ontario Ap",CA,91761
2019,MERCEDES,A220,BASE,WHI,BLA,,0.00,13833,28600.00,WDD3G4FB2KW019714,"L.A.INTL A P","Los Angeles Ap",CA,90045
2019,MERCEDES,A220,BASE,BLA,BLA,,0.00,6380,30800.00,WDD3G4FB1KW022653,"DENVER INT'L A P",Denver,CO,80249
2019,MERCEDES,A220,,WHI,,,36.00,28813,30000.00,WDD3G4FB2KW023147,"ORANGE COUNTY AP","Orange County",CA,92707
2019,MERCEDES,A220,,BLA,,,0.00,11956,29100.00,WDD3G4FB5KW026964,"NEWARK  NJ NEWARK LI",Newark,NJ,07114
2019,MERCEDES,A220,BASE,RED,BLA,,6018.70,13541,28700.00,WDD3G4FB7KW022706,"L.A.INTL A P","Los Angeles Ap",CA,90045
2019,MERCEDES,A220,BASE,WHI,BEI,,0.00,13248,28800.00,WDD3G4FB4KW020122,"AKRON CANTON AP",Akron,OH,44720
